rec_id,given_name,surname,street_number,address_1,suburb,postcode,state,date_of_birth,age,phone_number,soc_sec_id,blocking_number
rec-2891-dup-0,Alisha,Davidsin,34,S Kin sSt,Wapiio,90290,hi,19880504,32,480 5152289,,0
rec-507-dup-0,Alisha,Bright,1,Girls Rd,Kawela Bay,81910,ww,19651105,21,808 8683377,,0
rec-1857-dup-0,Alisha,Aki on,3,KaakaanueSt,Princeviblle,85275,hi,19731108,6,310 8166754,,8
rec-476-dup-0,Alisa,Phz,19,Kamole St,Puako,96747,or,19210819,,213 9713928,4133380,3
rec-987-dup-0,Alisha,'Ysmanaka',3,Bougainvioqle Loop,Laie,85224,nv,,28,423 9833849,1011317,4
rec-2751-dup-0,Alisha,Antoino,24,PuowaibaDr,Mountain View,96753,,,29,423 6664955,,7
rec-2545-dup-0,'Alisga',Demello,107,Peter Buck St,'Volcwno',90527,az,,27,602 6611005,,6
rec-1100-dup-0,Alisha,Chock,614,Liliuokalcni Ave,Ahuimvnu,85258,az,20000426,,480 6269863,,0
rec-603-dup-0,Ridge,Pedro,167,Kipu L l,Puako,90290,n,20100331,36,423 2149918,,3
rec-2494-dup-0,'Alishs',Sanchnez,3,Kaumaka Pl,'Voocanno',96790,hi,19690907,,423 7752041,,0
rec-2528-dup-0,Ernezto,Chock,404,Ninini gay,Helemano,85292,az,19980418,27,206 3064234,9622711,1
rec-302-dup-0,Choci,Alisha,21,Avenue E,Waipio Acees,89133,nv,20150810,26,602 1698121,,9
rec-1914-dup-0,Alitha,Chock,7,Naupaka Pl,Puako,90270,hi,19500201,20,213 5981091,2749141,5
rec-37-dup-0,Alisha,Burnett,50,Aukai,Volcano,58260,hi,19821211,26,602 7317296,,9
rec-2539-dup-0,'Alishs',Holland,5,Ehupua Pl,'Wahiaa',85075,,20201007,27,602 8324292,9361753,6
rec-243-dup-0,Alisha,Hill,25,Reeves Loop,Kailxah,85250,hi,19410225,21,808 5746934,,6
rec-2998-dup-0,Davis,Alisha,186,LukekaLn,Lanai City,90920,nv,19780329,24,310 3253570,,2
rec-692-dup-0,'Alisga',Koa ikfika,19,Keopua St,Kahaluu,90222,hk,19750401,37,253 7451678,7217848,5
rec-1285-dup-0,Alirsh,'MacDojald',11,Bothne Ct,Pua ko,89124,ak,19781219,23,602 7636876,4207707,9
rec-106-dup-0,,Choick,250,Thatchhrr vCt,Waimanalo,,hk,19910803,,253 6575189,,3
rec-2977-dup-0,,,3042,Rood Xxt,Volcano,90212,tx,19860821,,,,3
rec-2727-dup-0,Ridge,Matsunaga,5,Ehupua Pl,'Volcsnl',89124,zab,20150815,9,310 0235042,,8
rec-1658-dup-0,Alisa,Furtado,63,Waiwai Loop,Honaunauv-Nspoopoo,96731,az,19491228,31,310 3670873,,8
rec-268-dup-0,'Alihs',Sugai,22,Anapalau Pl,Volcano,85219,h,20040317,21,808 1196403,1753129,7
rec-248-dup-0,Iwao,Chc,7,Homestead Rd,Kapalua,85250,wp,19630423,38,,6522553,2
rec-1324-dup-0,Rayden,Davis,10,Ala LeiirSt,'Yawaiian Paradise Park',85263,nv,19350523,31,480 3781812,6953005,5
rec-2389-dup-0,'Brahdee',,23,,OrchidlandsrEstates,89156,d,19270909,9,213 1261161,,2
rec-1393-dup-0,Alisha,Pratt,28,Maloelp St,Laupahoehoe,89103,oe,,23,253 3456181,8773599,9
rec-860-dup-0,Alisya,Fukunaga,25,Papaku Pl,'Lanai Xity',85014,az,19680423,37,310 6954700,4330725,3
rec-2255-dup-0,Alisha,Turner,12,AnapalauukPl,Waiohinu,89133,,20161231,,423 3882806,,4
rec-1342-dup-0,Hanna,Kimoto,55,SanderafCir,Haiku-Pajwela,89121,hi,19981203,32,602 6972710,,6
rec-657-dup-0,'Alista',Uyehra,1229,,'Kziminani',90270,or,19970707,31,206 2991691,6525911,6
rec-1972-dup-0,Alisba,Uehwra,13,Matzie Ln,90290,Volcano,hi,20060625,25,480 4205781,,8
rec-1461-dup-0,Alisha,Tanigawa,27,,'Kealamekua',90251,hi,19220606,31,808 0694930,,5
rec-1696-dup-0,'Alisga',Tanabe,14,Nikolo vt,Olinqa,89124,ax,19540621,25,602 4338968,6255104,1
rec-1020-dup-0,,Foster,8,,Volcano,89124,hi,19381224,28,253 4547737,,7
rec-787-dup-0,Alisha,'Dhock',142,HalemauausPl,Volcano,90290,of,19571226,33,310 2599077,,4
rec-600-dup-0,Alisha,Barkwr,189,Bishop St,'Puakp',96768,az,19981105,12,213 5320566,,8
rec-2286-dup-0,Alisha,Yamanaka,220,Gregry St,Puako,90296,nvf,20071022,26,808 4133688,,9
rec-2386-dup-0,Aliha,Ibaoa,746,Oomano Pl,Makawao,,nv,19680228,30,206 5688053,,3
rec-2132-dup-0,Alish,Souza,12,Kipu Pl,Helemano,85247,,,25,808 8828621,,1
rec-2852-dup-0,Hannah,Zane,23,N Kukui St,,90280,az,19330803,21,808 5430432,1558749,9
rec-2517-dup-0,Alisha,'Davitz',,Kaumaka Pl,Pakala Village,85086,az,20111102,30,,,5
rec-2215-dup-0,Alisha,Tanji,33,Kanakanana,'Volcwno',89145,h,20150109,27,602 8770367,,3
rec-1723-dup-0,Alisa,Tsuda,44,Pl Kipu,'Wainqku',92795,or,20200209,23,253 6995902,,7
rec-1286-dup-0,Justihe,Tomita,127,Cleghorn St,Kaloko,85224,hi,20180208,,,6301216,9
rec-1080-dup-0,Alisha,La,1,Kipu Pl,Volcaneo,85030,az,19270118,13,213 4496273,,3
rec-882-dup-0,'Alishs',Butlr,303,Ka me imi,Kealakrkua,96797,hj,19630908,26,,3857031,7
rec-2814-dup-0,'Alishis',La,823,Pohin St,Kalahlo,90290,hi,20071006,13,310 2740031,,3
rec-1203-dup-0,Alisna,Ridc,21,KamolSt,Waipahu,85075,,19240330,,602 6703297,,5
rec-2964-dup-0,Alishs,,48,Brown Way,'Volcanl',85280,wc,19890421,,602 3545884,,3
rec-2614-dup-0,Alisha,Tsu ea,44,22nd Av,'Halwwa',85004,az,19290112,,213 2160102,4265783,2
rec-1917-dup-0,Regan,La,73,Anapalau Pl,Volcao,96751,nv,19310921,32,808 7510725,,1
rec-898-dup-0,'Alishs',Chock,60,Kaumaka Pl,Kahaluu,85043,az,19710430,26,253 2589640,,3
rec-2157-dup-0,Ridge,'Okjmura',1,Hunnewekl Pl,West Loch Estate,85806,,19500120,10,602 0941535,5754864,2
rec-364-dup-0,Aliqha,Ainakcea,16,Donahuw Rd,Kaimi nani,89132,az,19741205,,602 0174145,,9
rec-1264-dup-0,Alischa,Nishihara,6,Panui St,Kahaluu,96714,ho,19620724,37,,,5
rec-2605-dup-0,Alisja,Jacingo,3,Alaula Way,Kapolei,85101,hi,20210701,31,480 3703374,,1
rec-2774-dup-0,Jsse,Chock,2,Kipu Pl,Volcfno,96734,az,19620313,29,808 1853153,8970498,2
rec-1840-dup-0,Alisha,Tomita,49,Maile,Keokqa,85219,as,19420228,30,206 7355037,3450695,1
rec-1031-dup-0,Alisha,Ikeia,4,Ainanani Pl,Ewa Beah,85248,nv,,21,253 1392361,,0
rec-1718-dup-0,'Alisa',Ferguson,217,S Pauahi St,Kapalua,90202,wa,19760509,34,480 8553508,,1
rec-2117-dup-0,Alish,Miarda,12,Hookui St,Volcano,90221,hi,19850513,9,602 8606640,1746176,6
rec-2544-dup-0,Alisha,'Dhmock',133,KipjPl,Olinda,85238,hi,19670122,31,213 5450595,2910818,8
rec-2111-dup-0,Alisha,'Hollwwd',21,Kawika,,85014,hi,20101105,27,808 7486792,,2
rec-959-dup-0,Alisha,Demello,6,,'Lwwai',85224,ac,19590423,30,423 1690726,,6
rec-461-dup-0,Davelyn,Matsushima,30,Alencastte Pl,Poiyp,90290,,20151117,,423 2032630,,6
rec-1480-dup-0,Alidha,Kamaka,2944,Thatcher Ct,Keokea,90263,az,19870815,36,310 7408898,,7
rec-1962-dup-0,Alisho,May,07,Bougainvilmle Loop,Captaih Cook,90208,or,20090604,31,480 6924472,,9
rec-1637-dup-0,Alisha,,8,Hale-makai,'Keaaby',89199,ac,19700424,,206 6143629,,4
rec-736-dup-0,'Alishs','Ku`u Hoalha `Pi',92,Lilia Ct,PearlCity,85087,nv,20010928,34,423 3807794,,4
rec-2002-dup-0,Alisha,Kai,16,NaupalaaPl,Paauilo,97657,,19230630,,,,1
rec-1157-dup-0,Alisha,Chock,2774,,Pakala Village,80453,az,19680618,34,808 6680192,8274487,5
rec-1790-dup-0,Alisha,Yoshikoa,4,,IroquoisaPoint,85079,hi,19480505,14,480 2388430,,7
rec-171-dup-0,'Alisga',Kealalekua,5,Mahie Ll,Volzano,85248,or,,11,206 7723774,,2
rec-1688-dup-0,Alisha,Yoshimoto,234,FinchernSt,Hawaiianeaches,85085,hi,19580218,35,,,1
rec-2269-dup-0,Alsha,Sugiyama,10,Donahue Rd,Mokueia,96727,az,19470531,,310 9527261,,3
rec-1547-dup-0,Alish,Mizunk,3,Kumulani St,Wahiawa,90222,wa,19430110,,310 2021415,,9
rec-1078-dup-0,Morris,Kea,56,Kaoopulu Way,'Waikea',90290,an,20051219,29,310 6513160,8520522,6
rec-2503-dup-0,Araki,Alixha,37,EhupuadPl,Kahuku,90290,,20020221,,480 6617288,,0
rec-1378-dup-0,Alisha,L,91,La Pietra Cir,'Kailua CDO',90255,az,19300801,,310 5180703,,5
rec-465-dup-0,Alisba,Warrzn,62,Kaauhuyu Rd,Hawi,85253,nv,19621125,26,206 4425824,,3
rec-2586-dup-0,Alisha,Mateo,6,Menehujh Rd,'Wwhiawa',85259,az,19890723,35,808 3101026,,6
rec-2555-dup-0,Alisah,Grant,13,Kipu Pl,'Kealqkekua',96746,,19830112,27,213 2706010,,8
rec-1381-dup-0,'Alishs',,2,Kamole St,Volcnoe,85219,hi,,35,602 8203785,,4
rec-1735-dup-0,Alisja,Norris,3,Oomani Pl,Pakala Village,85234,hi,20181207,26,480 6158389,,0
rec-2908-dup-0,Alihhz,Hollabd,13,Anapalau Pl,Kalalos,85223,wa,20201027,,213 5816155,7166533,4
rec-2976-dup-0,Yogi,Alischa,2,Kipu Pl,Tiki Gardens,96778,tx,19400520,30,423 1612958,,3
rec-96-dup-0,Alisjha,Kajwavra,36,PuaWay,Puako,90291,or,,38,206 2774894,1883781,4
rec-814-dup-0,Alisha,Lui,,Anapaxau Pl,Kahaluu,85224,za,19430703,33,206 7043700,,0
rec-1427-dup-0,Alisha,Holland,13,Bougainville Loop,Volcano,96764,azt,19370426,33,213 9564806,,2
rec-852-dup-0,Alisha,Oisji,52,Kaua ut,Kapolei,85219,nv,,31,480 6798308,,1
rec-2851-dup-0,Hannah,Amarzdl,30,Ohana Nui Way,'Waikoloa Brach Resort',85082,hi,20170831,28,253 2910887,3205593,4
rec-1731-dup-0,Alisha,Chokck,1,Pakohana St,Holualoa,85219,wt,19620219,23,,,1
rec-649-dup-0,Alisbaf,Barker,65,IhiloaiPl,Eden Ric,96745,,20111108,33,808 6402476,7905075,0
rec-2634-dup-0,Aldiha,Alohi,15,Ala Nioi Pl,'Hanapele',85297,tg,20180406,34,253 1082850,,7
rec-2709-dup-0,Alisha,Figueroa,39,HuanuizSt,Haliimzile,90290,hi,19551031,,253 8577152,3043687,9
rec-1906-dup-0,Terrence,Choi,7,Hunnewell Pl,Schofield Bsrracks,96735,ho,19871127,,253 2870183,,8
rec-2363-dup-0,'Alisga',Chock,6,Peter Buck St,Haujloa,85248,,20090912,72,808 6553181,,2
rec-1794-dup-0,'Alisgn','Eodrigues',22,Tampa Dr,Volcano,85079,hi,19560715,33,480 2353507,,2
rec-783-dup-0,Alosha,Yamanaka,605,Velez Rd,'Volcanl',85314,az,19521213,34,480 6191886,,1
rec-1831-dup-0,Alidha,Okada,16,Kahoalha Ln,Heia,96715,az,20021203,26,206 9644627,8136897,1
rec-1607-dup-0,Alisha,'Dhock',35,Peterson Ln,Lauphoehoe,96375,hi,19931109,37,,3347866,3
rec-513-dup-0,Ridge,Bero,,Kipu Pl,West Lofhh Estate,85043,hi,19661124,25,253 6313355,,5
rec-1602-dup-0,Alisha,Ailaai,7,Reeves Loop,'Pakala illagr',85805,hi,19741123,23,213 9687319,,2
rec-162-dup-0,Alisna,Brihhl,55,Woolsey Pl,Kaumqkani,,nv,20131113,24,480 8948196,,8
rec-185-dup-0,Ridve,Yee,,Thatcjer Ct,Koloyas,96746,hi,19391221,,602 6376917,,2
rec-65-dup-0,Chocn,Alishq,216,14thvSt,Waialua,85079,hi,19980419,21,253 3116969,8094649,5
rec-1245-dup-0,La,Alisha,6,Anapalau Pl,Captain Cook,85087,zr,19765011,22,423 8074813,,4
rec-524-dup-0,Alisha,Andres,448,Palapwla Pl,Volcbno,90290,ny,19850523,33,213 5538520,8928846,6
rec-1534-dup-0,Alisha,Ikeda,88,,Honaunau-Napoopoo,85620,bf,,,253 1625900,6764450,7
rec-2530-dup-0,Ridge,'Kwalakekua',66,Naupaka Pl,'Kwumakwni',90265,az,,28,,5935990,4
rec-174-dup-0,Aliha,Liang,19,,Volczno,80597,az,,29,253 5291163,1077757,2
rec-1945-dup-0,'Alisga',Pereira,62,Republican St,Puaoi,85075,hi,,32,213 3902343,,0
rec-1180-dup-0,Alishq,Char,4182,Wagoner Ct,Volcano,89116,nq,19880315,24,310 9479640,2293561,9
rec-1533-dup-0,Alisa,Akua,62,Hulakuk Dr,Puako,85079,,19751114,,423 7664778,,7
rec-2349-dup-0,Alisha,'Dhock',95,Naupaka Pl,'Oceam Lointe',85250,,19341204,92,213 2261349,,3
rec-1027-dup-0,Alhsqh,Pagan,41,Naupaka Pl,'Maumakani',85040,az,19270602,35,480 5855607,1218474,8
rec-1746-dup-0,'Alisga',,48,Anuenue Wawae Rd,Volcano,85063,hi,19960426,19,480 8710088,,9
rec-1511-dup-0,Ridge,Ikeda,63,,Holuauloa,85014,hi,19950113,,808 8737425,5276940,2
rec-298-dup-0,Alislha,Higa,103,Uwekwb Rd,Makawap,85010,,19590425,30,602 5772953,,3
rec-970-dup-0,Alisha,Davis,88,N Kujui Sh,'Volcani',85085,az,,30,480 4682385,,1
rec-2728-dup-0,Tereke,'Nalie',16,Hale-makai,'Paauipo',85024,az,19691231,35,808 6917727,,5
rec-2526-dup-0,Alihh,Takeomto,19,Kawaih are Pl,Kalapana,89126,nv,19471220,28,602 7882147,,4
rec-2864-dup-0,Alisha,Burgess,34,KaamalihoiDr,Kualapuu,90210,az,,,213 6145824,,0
rec-840-dup-0,'Alisga',Ikeda,14,Moreura St,'Kalayeo',92750,nv,20000830,30,808 0155328,9890573,8
rec-501-dup-0,,Chokc,138,Ookaqa Rd,Kahalxuu,92705,nv,19961208,20,206 9528604,,7
rec-372-dup-0,'Alisha',Vasconcellos,7,Kamoamoa Hmstd Rd,Ahuikanu,89114,az,19949226,29,206 9543755,,2
rec-2979-dup-0,Hanjsh,Jenkins,471,Naupaka Pl,Helemano,85250,hk,20070417,12,213 2601357,,8
rec-2971-dup-0,,'Wesy',61,,Mauna Loa Estates,90290,wa,20170501,22,808 2361479,4810577,4
rec-210-dup-0,,'Hollwmnd',71,,Discovery Harbour,85285,hi,19690423,32,253 6000753,,4
rec-684-dup-0,'Framdisca',La,54,Marshall Rd,Hauula,85422,or,19840809,22,808 9445499,7910225,7
rec-1098-dup-0,Alisha,La,6,OnahaaSt,Kealalkua,96768,ny,19301103,28,602 8119957,,3
rec-707-dup-0,Alih,Obrien,80,Ala Aupaka Pl,'Kealakekuw',96743,nv,19860209,22,602 9237597,,7
rec-1320-dup-0,Alishz,Burges,6,Kulua Rd,Waipio,85075,qx,19931031,82,213 9010968,,0
rec-1360-dup-0,Ridge,Fujit a,4,Panui St,'Waikapy',89133,hi,,35,253 8716369,4610811,4
rec-2820-dup-0,Alisha,Maefa,4,Alahao Pl,Royal Iudnia,90290,hi,19980717,,206 8905851,8626140,3
rec-1788-dup-0,'Alisga','Elej',3,Wisser Rd,Volcano,89132,,20080622,33,310 3360205,,3
rec-2417-dup-0,Alidha,Daniejl,4,Kaeleloi Pl,'Kalapahw',90266,nv,,31,253 8830754,7355889,5
rec-717-dup-0,'Alishs',,13,State Rouye 250,'Kealamekua',85401,nv,19530829,25,206 7556325,,4
rec-718-dup-0,Jack,Takemofp,1590,Naupaka Pl,Mountain View,96746,nv,20080413,24,,,4
rec-1630-dup-0,Alisha,'Fumlao',43,Holomoaja St,Discovery Harbour,89138,hm,19600417,,310 9020550,6946936,1
rec-2369-dup-0,Alisha,Odi,188,Don Hf Xt,Napili-Honokowai,96757,azf,19800724,34,213 7886268,,2
rec-985-dup-0,Holland,Alisha,75,Stillmhan Ln,Ewa Beach,90290,nc,19420704,4,213 7945230,1266815,2
rec-1990-dup-0,Hirano,Alisha,27,Ihilok Pl,Volcano,85085,na,19500328,,423 0227412,,8
rec-2361-dup-0,Alisha,Choclz,6,Mauna Loa St,Paauilo,85805,,19390119,34,253 3847075,4582428,8
rec-1333-dup-0,Alksa,Burgess,5,Kuakini Hwy,Makawao,92707,,20100910,20,253 6146104,,8
rec-2994-dup-0,,Holland,11,Ihiloq Pl,Hioh,85247,hi,,34,808 2726168,,9
rec-1751-dup-0,Alias,Chocm,36,Luapelr Dr,Kapaa,85271,az,19820118,31,213 4367644,,2
rec-1950-dup-0,Alisba,Nakahjra,76,Anapalru Pl,Volcano,90290,nv,19300122,23,253 1306706,6175455,0
rec-1164-dup-0,Alisha,Hawknis,331,Montgomery Dr,Pahala,85283,ho,19620705,03,480 6672216,,9
rec-626-dup-0,Alisha,Chock,8,NaupaktaPl,Olinda,96746,az,19290121,33,423 2779387,3953364,4
rec-1044-dup-0,'Aliga',Pedro,3,Kaumaka Pl,96766,Kahaluu-Keauhou,az,19390608,34,310 6258791,,9
rec-253-dup-0,Alisha,Petewesen,100,Bravo Rd,Wainaku,96747,hu,19440222,20,602 4334755,,2
rec-2370-dup-0,'Alisga',Yaouea,10,,'Riki Gardens',85011,,19400326,12,206 5648948,,9
rec-610-dup-0,Ron,Mendes,12,Naupaka Pl,Helenano,96744,gz,19590125,,206 9581054,,0
rec-2707-dup-0,Avs,'Patne',271,Noeau St,'Pakala Vollagr',96778,,19810915,20,213 2106695,5035930,3
rec-1429-dup-0,Alisha,'Dnomotv',7,Paine Cir,Kealakekua,96743,hi,19861101,39,310 4780638,6873365,0
rec-1039-dup-0,Alisha,Matsunwaga,162,Makapuu Ave,Keaau,96757,nf,,,602 0407412,,9
rec-744-dup-0,Alisha,Hollamd,2,Kamookoa Pl,Naalrhj,85219,wa,19910417,37,480 1016379,,8
rec-1325-dup-0,Alis,Yogi,,Ala Kapna St,Waiohinu,89121,nvm,20050130,12,206 9257658,,3
rec-1827-dup-0,Alidh,Gardner,128,Ehupua Pl,Kaimi nani,85217,hi,19740125,25,213 8236398,,2
rec-2359-dup-0,'Alibga',Davis,1,,Wailea,85075,az,19800117,,480 2130183,,1
rec-1501-dup-0,Thompson,Alisha,32,Dole St,Kaumakani,85207,az,19980710,26,213 0755586,,2
rec-2162-dup-0,Alisha,Kimlto,56,Anapalau Pl,PakalawVllage,85224,,19911106,34,423 9021622,,0
rec-1028-dup-0,'Alisga',Chok,6,Anapalau Pl,Volcno,90277,wa,19770703,30,,,7
rec-824-dup-0,Ridh,Takenaka,24,Pililani Pl,Volcano,85231,ax,19350906,38,253 3497189,,4
rec-2079-dup-0,Alisna,,7,OhelofLn,Nanawale Etates,90290,hi,19200822,31,310 1954698,,3
rec-713-dup-0,Alisa,Simpson,17,KailiSt,'Puakp',85267,,19220628,27,310 3240773,8458479,8
rec-1809-dup-0,Alisha,'Mendra',16,Akeamamai St,Wahiawa,85213,nv,19290625,39,253 3941791,6160984,8
rec-1299-dup-0,Terri,Tangonan,181,4th St,Pakala Vollage,90280,,19200924,,808 7022547,6247159,1
rec-1669-dup-0,Alisha,Chock,58,Olalahna Pl,Volcano,96747,hi,19541019,26,253 7292830,,5
rec-2211-dup-0,Alisha,'Lsu',5,Moreell Ct,Waimamalo,85260,nv,20190518,34,808 5842516,1921074,8
rec-2470-dup-0,Ridve,'Vurs',9,,Honokaa,90290,nf,19860106,,423 7578994,,9
rec-2667-dup-0,Alisha,Keola,37,IhiooaPl,Volcamo,85012,,19810618,32,423 1281450,,3
rec-251-dup-0,,Yanagihzra,13,PharisgPl,Wainiha,85097,nv,19741030,32,602 4517537,2225534,6
rec-1799-dup-0,'Alishs',Chock,9,PaineCir,Kahaluu,85097,,19611230,23,423 1776854,,7
rec-1516-dup-0,Alisha,Hanohqjo,19,Ahuawa oPl,Pakala Village,89124,az,19421001,23,808 9905904,,1
rec-190-dup-0,Alisah,Brafoey,70,Booth Rd,Volcano,90208,hu,19990213,29,213 1213153,,1
rec-345-dup-0,'Alisga',Hill,36,Ward Rd,'Kziminkni',85274,tz,19400520,72,206 7487346,4939270,5
rec-459-dup-0,Maryjane,Hollajd,57,Nanifkvka,Waialuo,96746,az,,38,213 9420721,,5
rec-1484-dup-0,Alksha,Steela,45,Halemauxau Pl,'Kzilua CDP',85043,wa,19450904,9,423 3964547,2359017,6
rec-1341-dup-0,Alisha,Norrks,22,MahinajAve,Wainiha,85063,az,19300326,20,213 5192007,,5
rec-179-dup-0,Alisha,Chock,188,WardenrAe,Volcano,85002,az,19910526,30,253 0690584,1704116,7
rec-209-dup-0,Alishqa,Rodrigues,8,Anapalaj Pl,Waikeel,92782,hi,19370817,,213 7154963,,4
rec-1438-dup-0,Alisha,Uehara,224,Anapalau Pl,'Voocfno',85069,,19650427,30,206 4169799,,3
rec-1312-dup-0,Alisah,Andrds,17,,Kawela Bay,85069,or,20140507,,253 9790318,,1
rec-2099-dup-0,Alisha,Hayasi,93,Cavalru Rd,'Kaipua CDP',90222,hi,19590330,34,423 2923052,,1
rec-0-dup-0,Ribg,Mzu,59,Ainanani Pl,Kahaluu,85222,hi,19621223,29,602 3058904,8169769,1
rec-2882-dup-0,,Foc,36,Lelehune Pl,Volcano,96746,hi,20060221,31,310 0415003,,9
rec-975-dup-0,Alisha,Akau,6,Naupaka Pl,Pahala,96705,az,19470407,,480 9823833,,0
rec-2844-dup-0,Hannnh,Obridb,33,Pua Way,Puhi,85043,hi,19211221,24,213 2999159,,9
rec-1780-dup-0,Alisha,Akar,1,Mahoeh St,Hawaiian Acres,89146,az,19470618,9,602 4120926,,2
rec-2149-dup-0,'Ridgw',Mills,56,Anapalau Pl,Kealakjua,85224,oe,19850807,28,423 1992600,,6
rec-2309-dup-0,'Alisns',Chock,96,Manulelje Pl,Keokeo,85263,az,19560510,,213 6057183,,3
rec-1186-dup-0,Aliya,Takemoto,290,Anapalau Pl,9674r,Wahiawa,az,19830817,35,213 0536137,4530146,5
rec-921-dup-0,Alissh,Akau,162,Waianiani Pl,Kalaeloa,96745,z,19330408,37,310 6994926,,1
rec-419-dup-0,Alihsa,Okk,4,Kamalei Pl,Olinda,85260,,19201115,26,602 4554693,3322813,4
rec-2085-dup-0,Yamanaka,Alisha,1,Puuhalf Pl,Volcano,92705,az,19720508,,310 7444944,,9
rec-1269-dup-0,Alimha,Futkta,6,,Volcano,85075,hi,19790601,26,213 1151272,,8
rec-310-dup-0,Alisha,Matsunaga,8,Halemaumau Pl,Volxani,85290,wa,,10,423 0953856,,7
rec-1290-dup-0,Alis,'Piercr',382,Naupaka Pl,Honomaa,85242,,19490723,25,,,3
rec-2249-dup-0,Meyama,Furtqdo,134,Kaumaka Pl,Royal Hawaiien Estates,85212,az,19620912,29,808 6933066,,8
rec-45-dup-0,Alisha,Choch,16,,Puako,85057,or,19720704,20,213 4786357,,3
rec-2815-dup-0,Aliwh,Owen,473,Ala Kkp a St,Puhi,89103,az,20021112,53,480 2559936,,2
rec-654-dup-0,Alisha,Tomita,65,Paalea St,Puhwd,90212,oot,19790710,35,808 3993115,,1
rec-2485-dup-0,Alisha,Yoi,135,,Kaladloa,85216,az,20070406,25,253 8360538,9595234,7
rec-1089-dup-0,Aliwhq,Moore,5,Hauiki St,'Paauulo',89135,nv,,24,310 5478849,5208865,2
rec-2194-dup-0,Alisha,Padilpa,3,Anapals Pl,Fern Acrres,,az,19911026,,,,8
rec-2848-dup-0,Alisha,'Tsudq',43,Paui Pl,Waipa,85226,he,19740824,,808 5373731,8474393,7
rec-134-dup-0,'Alisga',Takemlto,63,Kalahu Pl,'Volcawnl',90209,,19831213,30,808 7080581,,4
rec-431-dup-0,Vici,Toita,276,Aha Aina Pl,KawelakBay,85011,az,,33,310 9042534,,0
rec-1274-dup-0,,Sugiyama,1,Huehue Ranch Rd,Pearl City,96793,hi,19930904,24,213 7101320,,7
rec-1083-dup-0,Alisha,,3,BravodRd,,90274,,19717015,,213 0560188,3998129,8
rec-107-dup-0,Alisha,Ouchi,4,E Hind Dr,Leilani Estates,96778,hxh,,24,253 5922370,,0
rec-1776-dup-0,Alishz,Shibuyq,29,Reno Rd,'Waiohoonu',85050,az,19241224,,480 6134159,,2
rec-1200-dup-0,'Alisga','Ztephyns',16,Au Moku Pl,Kaplua,85263,az,19830626,23,480 6198576,,2
rec-832-dup-0,Alisha,Chock,3,Anapalau Pl,Vopcanp,85281,hi,20080717,23,206 5625040,,3
rec-2497-dup-0,Alisha,Holland,10,Anapalau Pl,'Waipii Aecres',90290,or,,26,808 6026856,,2
rec-2225-dup-0,Alisha,Akah,10,KaumavaqPl,Papaikou,85042,nv,19530828,33,423 6952983,,7
rec-2316-dup-0,Alisha,Hirwq,42,Kalanikii St,'Olnea',85297,az,,,423 0495523,,4
rec-1051-dup-0,'Alisga',Butoer,7,Kipu Pl,Volcaio,85219,az,19890207,25,808 4220347,1741660,3
rec-1804-dup-0,'Alishs',Nakamoto,20,,Puako,89351,,20050203,,310 5404691,,3
rec-950-dup-0,,George,13,Tampa Dr,Paauilo,85079,tx,19821011,33,8083 072492,6827017,0
rec-607-dup-0,'Alisga','Tojita',5,,'Royal Kujia',85225,az,,30,423 4009578,5539537,9
rec-2512-dup-0,Alisha,Chox k,19,Bougainville Loop,Punaluu,90229,az,20030926,34,253 0365235,5937341,5
rec-401-dup-0,Alisha,Chocl,320,N Kukui St,Kapaa,85069,wa,19490607,34,423 8522796,,8
rec-2713-dup-0,Alisga,La,24,Kawaihue Pl,Kailua CDP,89180,w,19270111,72,423 7672190,,6
rec-2736-dup-0,Alisha,Schmuct,13,Naupaka Pl,Wailea,85043,of,,,206 1180476,4643890,1
rec-442-dup-0,Morrks,Toguchi,13,KipuPml,Paauilo,90274,,20040116,,206 9399965,,4
rec-2300-dup-0,,Chock,7,Ookala Pl,'Vilcano',89145,aha,19320105,37,602 7771312,,8
rec-2577-dup-0,Alisha,Bunz,826,Portuc Rd,Paia,96701,hi,20060707,35,310 2296028,,5
rec-1296-dup-0,Alana,'Ojafa',18,Tusitala St,Haliimaile,85216,hi,20070201,7,423 2275766,1456519,9
rec-2304-dup-0,Alisha,Yamafaka,37,Bougainikle Loop,'Kahulu',89124,nv,19720801,31,480 0973646,,6
rec-68-dup-0,Morris,,,Meakanu Pl,Volxao,96704,hi,19381006,,602 4734441,,9
rec-2893-dup-0,Richardson,Alisha,6,KipuyLl,Keokea,90290,az,19940919,29,423 5247218,8812575,2
rec-2632-dup-0,Kaydee,Lung,1,Rd Kuliouou,Olowa lu,96712,hi,19260606,,423 4102684,7233229,2
rec-828-dup-0,Alisha,Furtaydo,46,Ihiloa l,Kealaekua,85043,nv,19970623,38,253 2522246,,9
rec-758-dup-0,Alisv,Kimoto,118,Anapalau Pl,'Kahalui',85219,hi,19430727,33,310 8730427,,9
rec-2416-dup-0,Alica,Fox,16,Kipu Pl,Pahoa,89133,,19490913,33,206 8614136,4049589,5
rec-1979-dup-0,'Alishs',Andres,22,Amosa,Hanapepe,85260,nb,19610417,,310 0372931,2110982,7
